probe,gene,gsm,tumor,expression,mean,std,z_score
ILMN_2316236,hopx,GSM4003744,MN,5907.478,2059.458468,1590.768831,2.418968399
ILMN_2316236,hopx,GSM4003745,MN,1851.266,2059.458468,1590.768831,-0.130875375
ILMN_2316236,hopx,GSM4003746,MN,2291.628,2059.458468,1590.768831,0.145948002
ILMN_2316236,hopx,GSM4003747,MN,2119.767,2059.458468,1590.768831,0.037911563
ILMN_2316236,hopx,GSM4003748,MN,2496.949,2059.458468,1590.768831,0.275018296
ILMN_2316236,hopx,GSM4003749,MN,3225.182,2059.458468,1590.768831,0.732805113
ILMN_2316236,hopx,GSM4003750,MN,4471.674,2059.458468,1590.768831,1.516383453
ILMN_2316236,hopx,GSM4003751,MN,4271.117,2059.458468,1590.768831,1.390307937
ILMN_2316236,hopx,GSM4003752,MN,1408.698,2059.458468,1590.768831,-0.409085503
ILMN_2316236,hopx,GSM4003753,MN,3069.093,2059.458468,1590.768831,0.634683376
ILMN_2316236,hopx,GSM4003754,MN,2282.746,2059.458468,1590.768831,0.140364538
ILMN_2316236,hopx,GSM4003755,MN,4943.517,2059.458468,1590.768831,1.812996632
ILMN_2316236,hopx,GSM4003756,MN,1387.618,2059.458468,1590.768831,-0.422336957
ILMN_2316236,hopx,GSM4003757,MN,4694.3,2059.458468,1590.768831,1.656332134
ILMN_2316236,hopx,GSM4003758,MN,2438.759,2059.458468,1590.768831,0.238438499
ILMN_2316236,hopx,GSM4003759,MN,1100.393,2059.458468,1590.768831,-0.602894304
ILMN_2316236,hopx,GSM4003760,MN,3316.896,2059.458468,1590.768831,0.790458996
ILMN_2316236,hopx,GSM4003761,MN,1819.449,2059.458468,1590.768831,-0.150876396
ILMN_2316236,hopx,GSM4003772,MN,1101.669,2059.458468,1590.768831,-0.602092176
ILMN_2316236,hopx,GSM4003783,MN,368.1539,2059.458468,1590.768831,-1.063199463
ILMN_2316236,hopx,GSM4003784,MN,1459.104,2059.458468,1590.768831,-0.377398938
ILMN_2316236,hopx,GSM4003785,MN,768.133,2059.458468,1590.768831,-0.811761861
ILMN_2316236,hopx,GSM4003786,MN,604.7824,2059.458468,1590.768831,-0.914448435
ILMN_2316236,hopx,GSM4003787,MN,658.9338,2059.458468,1590.768831,-0.880407411
ILMN_2316236,hopx,GSM4003788,MN,1734.417,2059.458468,1590.768831,-0.204329794
ILMN_2316236,hopx,GSM4003789,MN,2003.561,2059.458468,1590.768831,-0.035138649
ILMN_2316236,hopx,GSM4003790,MN,767.227,2059.458468,1590.768831,-0.812331397
ILMN_2316236,hopx,GSM4003791,MN,1327.177,2059.458468,1590.768831,-0.460331792
ILMN_2316236,hopx,GSM4003792,MN,1809.796,2059.458468,1590.768831,-0.156944531
ILMN_2316236,hopx,GSM4003793,MN,961.251,2059.458468,1590.768831,-0.690362701
ILMN_2316236,hopx,GSM4003794,MN,3181.562,2059.458468,1590.768831,0.705384409
ILMN_2316236,hopx,GSM4003795,MN,1649.978,2059.458468,1590.768831,-0.257410417
ILMN_2316236,hopx,GSM4003798,MN,2863.364,2059.458468,1590.768831,0.505356603
ILMN_2316236,hopx,GSM4003809,MN,1853.211,2059.458468,1590.768831,-0.129652696
ILMN_2316236,hopx,GSM4003810,MN,1742.342,2059.458468,1590.768831,-0.199347926
ILMN_2316236,hopx,GSM4003811,MN,2945.501,2059.458468,1590.768831,0.556990126
ILMN_2316236,hopx,GSM4003812,MN,6181.379,2059.458468,1590.768831,2.591149922
ILMN_2316236,hopx,GSM4003813,MN,3843.031,2059.458468,1590.768831,1.121201583
ILMN_2316236,hopx,GSM4003814,MN,1188.136,2059.458468,1590.768831,-0.547736698
ILMN_2316236,hopx,GSM4003816,MN,3157.078,2059.458468,1590.768831,0.68999311
ILMN_2316236,hopx,GSM4003817,MN,1993.05,2059.458468,1590.768831,-0.041746146
ILMN_2316236,hopx,GSM4003818,MN,1411.292,2059.458468,1590.768831,-0.407454845
ILMN_2316236,hopx,GSM4003829,MN,1180.522,2059.458468,1590.768831,-0.552523063
ILMN_2316236,hopx,GSM4003830,MN,1669.257,2059.458468,1590.768831,-0.24529112
ILMN_2316236,hopx,GSM4003831,MN,2297.273,2059.458468,1590.768831,0.149496601
ILMN_2316236,hopx,GSM4003832,MN,1332.088,2059.458468,1590.768831,-0.457244606
ILMN_2316236,hopx,GSM4003833,MN,2196.848,2059.458468,1590.768831,0.086366749
ILMN_2316236,hopx,GSM4003834,MN,2842.294,2059.458468,1590.768831,0.492111435
ILMN_2316236,hopx,GSM4003835,MN,1546.927,2059.458468,1590.768831,-0.322191042
ILMN_2316236,hopx,GSM4003836,MN,1134.997,2059.458468,1590.768831,-0.581141301
ILMN_2316236,hopx,GSM4003837,MN,1627.197,2059.458468,1590.768831,-0.271731165
ILMN_2316236,hopx,GSM4003838,MN,2364.995,2059.458468,1590.768831,0.192068468
ILMN_2316236,hopx,GSM4003185,NN,1684.209,1941.952393,1448.440452,-0.177945454
ILMN_2316236,hopx,GSM4003238,NN,3141.211,1941.952393,1448.440452,0.82796542
ILMN_2316236,hopx,GSM4003239,NN,1177.76,1941.952393,1448.440452,-0.527596694
ILMN_2316236,hopx,GSM4003240,NN,3308.232,1941.952393,1448.440452,0.943276339
ILMN_2316236,hopx,GSM4003241,NN,1835.722,1941.952393,1448.440452,-0.073341222
ILMN_2316236,hopx,GSM4003273,NN,1328.781,1941.952393,1448.440452,-0.423332138
ILMN_2316236,hopx,GSM4003315,NN,366.9565,1941.952393,1448.440452,-1.08737359
ILMN_2316236,hopx,GSM4003316,NN,1200.906,1941.952393,1448.440452,-0.511616748
ILMN_2316236,hopx,GSM4003319,NN,802.3445,1941.952393,1448.440452,-0.786782703
ILMN_2316236,hopx,GSM4003321,NN,513.5784,1941.952393,1448.440452,-0.986146163
ILMN_2316236,hopx,GSM4003322,NN,758.3786,1941.952393,1448.440452,-0.81713666
ILMN_2316236,hopx,GSM4003325,NN,293.6889,1941.952393,1448.440452,-1.137957374
ILMN_2316236,hopx,GSM4003327,NN,823.937,1941.952393,1448.440452,-0.77187529
ILMN_2316236,hopx,GSM4003331,NN,981.7602,1941.952393,1448.440452,-0.662914511
ILMN_2316236,hopx,GSM4003332,NN,931.7831,1941.952393,1448.440452,-0.697418587
ILMN_2316236,hopx,GSM4003333,NN,784.7743,1941.952393,1448.440452,-0.798913129
ILMN_2316236,hopx,GSM4003345,NN,351.038,1941.952393,1448.440452,-1.098363686
ILMN_2316236,hopx,GSM4003355,NN,1597.735,1941.952393,1448.440452,-0.237646907
ILMN_2316236,hopx,GSM4003356,NN,2144.353,1941.952393,1448.440452,0.13973692
ILMN_2316236,hopx,GSM4003357,NN,4196.318,1941.952393,1448.440452,1.556408898
ILMN_2316236,hopx,GSM4003366,NN,874.4227,1941.952393,1448.440452,-0.737020077
ILMN_2316236,hopx,GSM4003367,NN,1407.093,1941.952393,1448.440452,-0.369265711
ILMN_2316236,hopx,GSM4003369,NN,1015.281,1941.952393,1448.440452,-0.639771826
ILMN_2316236,hopx,GSM4003370,NN,1350.736,1941.952393,1448.440452,-0.408174456
ILMN_2316236,hopx,GSM4003371,NN,1612.837,1941.952393,1448.440452,-0.22722052
ILMN_2316236,hopx,GSM4003373,NN,814.3761,1941.952393,1448.440452,-0.778476113
ILMN_2316236,hopx,GSM4003374,NN,1097.851,1941.952393,1448.440452,-0.582765686
ILMN_2316236,hopx,GSM4003376,NN,850.0403,1941.952393,1448.440452,-0.753853631
ILMN_2316236,hopx,GSM4003377,NN,463.9439,1941.952393,1448.440452,-1.020413709
ILMN_2316236,hopx,GSM4003379,NN,792.5741,1941.952393,1448.440452,-0.793528165
ILMN_2316236,hopx,GSM4003387,NN,1741.81,1941.952393,1448.440452,-0.138177854
ILMN_2316236,hopx,GSM4003388,NN,3242.098,1941.952393,1448.440452,0.897617576
ILMN_2316236,hopx,GSM4003439,NN,286.2776,1941.952393,1448.440452,-1.143074119
ILMN_2316236,hopx,GSM4003440,NN,523.7601,1941.952393,1448.440452,-0.97911674
ILMN_2316236,hopx,GSM4003441,NN,614.7861,1941.952393,1448.440452,-0.916272596
ILMN_2316236,hopx,GSM4003442,NN,521.4519,1941.952393,1448.440452,-0.980710316
ILMN_2316236,hopx,GSM4003443,NN,1799.091,1941.952393,1448.440452,-0.098631182
ILMN_2316236,hopx,GSM4003444,NN,560.6749,1941.952393,1448.440452,-0.953630846
ILMN_2316236,hopx,GSM4003445,NN,461.5196,1941.952393,1448.440452,-1.02208744
ILMN_2316236,hopx,GSM4003446,NN,704.5933,1941.952393,1448.440452,-0.854269909
ILMN_2316236,hopx,GSM4003447,NN,823.6063,1941.952393,1448.440452,-0.772103604
ILMN_2316236,hopx,GSM4003448,NN,505.3286,1941.952393,1448.440452,-0.991841806
ILMN_2316236,hopx,GSM4003449,NN,679.0504,1941.952393,1448.440452,-0.871904669
ILMN_2316236,hopx,GSM4003450,NN,357.2379,1941.952393,1448.440452,-1.094083289
ILMN_2316236,hopx,GSM4003451,NN,1626.607,1941.952393,1448.440452,-0.217713744
ILMN_2316236,hopx,GSM4003462,NN,5564.635,1941.952393,1448.440452,2.501091849
ILMN_2316236,hopx,GSM4003463,NN,775.2773,1941.952393,1448.440452,-0.805469836
ILMN_2316236,hopx,GSM4003464,NN,2207.216,1941.952393,1448.440452,0.183137392
ILMN_2316236,hopx,GSM4003465,NN,1582.832,1941.952393,1448.440452,-0.247935904
ILMN_2316236,hopx,GSM4003467,NN,2178.368,1941.952393,1448.440452,0.163220798
ILMN_2316236,hopx,GSM4003468,NN,3630.921,1941.952393,1448.440452,1.166060092
ILMN_2316236,hopx,GSM4003470,NN,4588.009,1941.952393,1448.440452,1.826831475
ILMN_2316236,hopx,GSM4003482,NN,2311.689,1941.952393,1448.440452,0.255265314
ILMN_2316236,hopx,GSM4003483,NN,1883.289,1941.952393,1448.440452,-0.040501073
ILMN_2316236,hopx,GSM4003485,NN,6619.399,1941.952393,1448.440452,3.22929852
ILMN_2316236,hopx,GSM4003486,NN,2395.631,1941.952393,1448.440452,0.31321868
ILMN_2316236,hopx,GSM4003487,NN,2489.985,1941.952393,1448.440452,0.378360468
ILMN_2316236,hopx,GSM4003488,NN,929.2833,1941.952393,1448.440452,-0.699144443
ILMN_2316236,hopx,GSM4003489,NN,1305.34,1941.952393,1448.440452,-0.439515751
ILMN_2316236,hopx,GSM4003490,NN,2586.248,1941.952393,1448.440452,0.444820224
ILMN_2316236,hopx,GSM4003504,NN,3409.077,1941.952393,1448.440452,1.012899498
ILMN_2316236,hopx,GSM4003506,NN,783.2703,1941.952393,1448.440452,-0.799951487
ILMN_2316236,hopx,GSM4003508,NN,3014.285,1941.952393,1448.440452,0.740335998
ILMN_2316236,hopx,GSM4003509,NN,2181.904,1941.952393,1448.440452,0.165662045
ILMN_2316236,hopx,GSM4003510,NN,1595.574,1941.952393,1448.440452,-0.239138856
ILMN_2316236,hopx,GSM4003511,NN,6717.741,1941.952393,1448.440452,3.297193614
ILMN_2316236,hopx,GSM4003582,NN,2122.163,1941.952393,1448.440452,0.124416994
ILMN_2316236,hopx,GSM4003587,NN,3587.973,1941.952393,1448.440452,1.136408891
ILMN_2316236,hopx,GSM4003589,NN,2486.014,1941.952393,1448.440452,0.375618898
ILMN_2316236,hopx,GSM4003590,NN,1150.813,1941.952393,1448.440452,-0.546200841
ILMN_2316236,hopx,GSM4003591,NN,3774.522,1941.952393,1448.440452,1.265201897
ILMN_2316236,hopx,GSM4003596,NN,2681.124,1941.952393,1448.440452,0.5103224
ILMN_2316236,hopx,GSM4003599,NN,2959.972,1941.952393,1448.440452,0.702838426
ILMN_2316236,hopx,GSM4003612,NN,2374.003,1941.952393,1448.440452,0.298286758
ILMN_2316236,hopx,GSM4003614,NN,1725.876,1941.952393,1448.440452,-0.149178651
ILMN_2316236,hopx,GSM4003655,NN,5595.325,1941.952393,1448.440452,2.522280155
ILMN_2316236,hopx,GSM4003671,NN,1621.516,1941.952393,1448.440452,-0.221228559
ILMN_2316236,hopx,GSM4003799,NN,2491.81,1941.952393,1448.440452,0.379620444
ILMN_2316236,hopx,GSM4003800,NN,1977.471,1941.952393,1448.440452,0.024521966
ILMN_2316236,hopx,GSM4003803,NN,4001.817,1941.952393,1448.440452,1.422125849
ILMN_2316236,hopx,GSM4003805,NN,1742.724,1941.952393,1448.440452,-0.13754683
ILMN_2316236,hopx,GSM4003807,NN,2564.24,1941.952393,1448.440452,0.429625951
ILMN_2316236,hopx,GSM4003822,NN,4859.88,1941.952393,1448.440452,2.014530596
ILMN_2316236,hopx,GSM4003824,NN,3359.253,1941.952393,1448.440452,0.978501122
ILMN_2316236,hopx,GSM4003840,NN,1994.304,1941.952393,1448.440452,0.036143431
ILMN_2316236,hopx,GSM4003845,NN,4360.896,1941.952393,1448.440452,1.670033175
ILMN_2316236,hopx,GSM4003847,NN,1026.467,1941.952393,1448.440452,-0.632049037
ILMN_2316236,hopx,GSM4003848,NN,733.1594,1941.952393,1448.440452,-0.834547939
ILMN_2401987,dlec1,GSM4003137,BN,281.992,353.6718494,199.346348,-0.35957443
ILMN_2401987,dlec1,GSM4003140,BN,238.5947,353.6718494,199.346348,-0.577272423
ILMN_2401987,dlec1,GSM4003142,BN,249.8471,353.6718494,199.346348,-0.520825942
ILMN_2401987,dlec1,GSM4003143,BN,295.3168,353.6718494,199.346348,-0.292731971
ILMN_2401987,dlec1,GSM4003146,BN,246.7833,353.6718494,199.346348,-0.536195172
ILMN_2401987,dlec1,GSM4003148,BN,265.5707,353.6718494,199.346348,-0.441950155
ILMN_2401987,dlec1,GSM4003149,BN,509.7494,353.6718494,199.346348,0.782946626
ILMN_2401987,dlec1,GSM4003166,BN,272.5378,353.6718494,199.346348,-0.40700043
ILMN_2401987,dlec1,GSM4003186,BN,232.189,353.6718494,199.346348,-0.609405944
ILMN_2401987,dlec1,GSM4003187,BN,296.0287,353.6718494,199.346348,-0.2891608
ILMN_2401987,dlec1,GSM4003188,BN,261.9554,353.6718494,199.346348,-0.460085928
ILMN_2401987,dlec1,GSM4003189,BN,245.9601,353.6718494,199.346348,-0.540324669
ILMN_2401987,dlec1,GSM4003215,BN,387.368,353.6718494,199.346348,0.169033197
ILMN_2401987,dlec1,GSM4003216,BN,341.512,353.6718494,199.346348,-0.060998606
ILMN_2401987,dlec1,GSM4003233,BN,273.9383,353.6718494,199.346348,-0.399974969
ILMN_2401987,dlec1,GSM4003234,BN,337.0009,353.6718494,199.346348,-0.083628065
ILMN_2401987,dlec1,GSM4003236,BN,391.9667,353.6718494,199.346348,0.192102093
ILMN_2401987,dlec1,GSM4003259,BN,387.1181,353.6718494,199.346348,0.1677796
ILMN_2401987,dlec1,GSM4003260,BN,338.8193,353.6718494,199.346348,-0.074506253
ILMN_2401987,dlec1,GSM4003274,BN,411.5516,353.6718494,199.346348,0.290347685
ILMN_2401987,dlec1,GSM4003281,BN,410.4373,353.6718494,199.346348,0.284757916
ILMN_2401987,dlec1,GSM4003289,BN,256.2468,353.6718494,199.346348,-0.488722519
ILMN_2401987,dlec1,GSM4003301,BN,302.7397,353.6718494,199.346348,-0.255495774
ILMN_2401987,dlec1,GSM4003303,BN,339.1577,353.6718494,199.346348,-0.072808705
ILMN_2401987,dlec1,GSM4003314,BN,129.721,353.6718494,199.346348,-1.123425895
ILMN_2401987,dlec1,GSM4003317,BN,150.6752,353.6718494,199.346348,-1.018311353
ILMN_2401987,dlec1,GSM4003318,BN,120.9445,353.6718494,199.346348,-1.167452285
ILMN_2401987,dlec1,GSM4003324,BN,123.2831,353.6718494,199.346348,-1.155720944
ILMN_2401987,dlec1,GSM4003339,BN,146.8665,353.6718494,199.346348,-1.037417297
ILMN_2401987,dlec1,GSM4003365,BN,254.6684,353.6718494,199.346348,-0.496640397
ILMN_2401987,dlec1,GSM4003378,BN,246.7846,353.6718494,199.346348,-0.536188651
ILMN_2401987,dlec1,GSM4003380,BN,210.4699,353.6718494,199.346348,-0.718357526
ILMN_2401987,dlec1,GSM4003385,BN,231.1585,353.6718494,199.346348,-0.614575339
ILMN_2401987,dlec1,GSM4003386,BN,199.9222,353.6718494,199.346348,-0.771268955
ILMN_2401987,dlec1,GSM4003392,BN,248.9594,353.6718494,199.346348,-0.525278995
ILMN_2401987,dlec1,GSM4003408,BN,236.6952,353.6718494,199.346348,-0.586801066
ILMN_2401987,dlec1,GSM4003412,BN,359.4245,353.6718494,199.346348,0.028857567
ILMN_2401987,dlec1,GSM4003416,BN,101.0223,353.6718494,199.346348,-1.267389907
ILMN_2401987,dlec1,GSM4003418,BN,90.73566,353.6718494,199.346348,-1.318991755
ILMN_2401987,dlec1,GSM4003421,BN,283.6191,353.6718494,199.346348,-0.351412254
ILMN_2401987,dlec1,GSM4003423,BN,371.3623,353.6718494,199.346348,0.088742286
ILMN_2401987,dlec1,GSM4003434,BN,113.8655,353.6718494,199.346348,-1.202963344
ILMN_2401987,dlec1,GSM4003436,BN,408.0208,353.6718494,199.346348,0.272635798
ILMN_2401987,dlec1,GSM4003437,BN,97.71384,353.6718494,199.346348,-1.283986449
ILMN_2401987,dlec1,GSM4003438,BN,101.2481,353.6718494,199.346348,-1.266257205
ILMN_2401987,dlec1,GSM4003466,BN,465.2076,353.6718494,199.346348,0.559507369
ILMN_2401987,dlec1,GSM4003469,BN,349.7521,353.6718494,199.346348,-0.019663011
ILMN_2401987,dlec1,GSM4003471,BN,363.1064,353.6718494,199.346348,0.047327431
ILMN_2401987,dlec1,GSM4003491,BN,421.7198,353.6718494,199.346348,0.341355391
ILMN_2401987,dlec1,GSM4003505,BN,325.7875,353.6718494,199.346348,-0.139878908
ILMN_2401987,dlec1,GSM4003507,BN,335.2365,353.6718494,199.346348,-0.092478992
ILMN_2401987,dlec1,GSM4003519,BN,427.163,353.6718494,199.346348,0.368660632
ILMN_2401987,dlec1,GSM4003520,BN,454.0923,353.6718494,199.346348,0.503748635
ILMN_2401987,dlec1,GSM4003521,BN,445.2086,353.6718494,199.346348,0.459184487
ILMN_2401987,dlec1,GSM4003522,BN,444.4636,353.6718494,199.346348,0.455447273
ILMN_2401987,dlec1,GSM4003523,BN,448.612,353.6718494,199.346348,0.476257286
ILMN_2401987,dlec1,GSM4003524,BN,427.0692,353.6718494,199.346348,0.368190094
ILMN_2401987,dlec1,GSM4003525,BN,406.1898,353.6718494,199.346348,0.263450779
ILMN_2401987,dlec1,GSM4003526,BN,483.4621,353.6718494,199.346348,0.651079149
ILMN_2401987,dlec1,GSM4003528,BN,343.6809,353.6718494,199.346348,-0.050118547
ILMN_2401987,dlec1,GSM4003529,BN,377.858,353.6718494,199.346348,0.121327282
ILMN_2401987,dlec1,GSM4003530,BN,434.3444,353.6718494,199.346348,0.40468537
ILMN_2401987,dlec1,GSM4003531,BN,435.4174,353.6718494,199.346348,0.410067962
ILMN_2401987,dlec1,GSM4003533,BN,421.5498,353.6718494,199.346348,0.340502604
ILMN_2401987,dlec1,GSM4003534,BN,440.1041,353.6718494,199.346348,0.4335783
ILMN_2401987,dlec1,GSM4003535,BN,536.9597,353.6718494,199.346348,0.919444236
ILMN_2401987,dlec1,GSM4003536,BN,369.6366,353.6718494,199.346348,0.080085493
ILMN_2401987,dlec1,GSM4003537,BN,408.0494,353.6718494,199.346348,0.272779267
ILMN_2401987,dlec1,GSM4003538,BN,550.4794,353.6718494,199.346348,0.98726439
ILMN_2401987,dlec1,GSM4003560,BN,348.243,353.6718494,199.346348,-0.027233252
ILMN_2401987,dlec1,GSM4003564,BN,398.6465,353.6718494,199.346348,0.225610607
ILMN_2401987,dlec1,GSM4003567,BN,377.1507,353.6718494,199.346348,0.117779186
ILMN_2401987,dlec1,GSM4003574,BN,299.7256,353.6718494,199.346348,-0.27061569
ILMN_2401987,dlec1,GSM4003576,BN,324.2375,353.6718494,199.346348,-0.14765432
ILMN_2401987,dlec1,GSM4003578,BN,349.0763,353.6718494,199.346348,-0.023053091
ILMN_2401987,dlec1,GSM4003583,BN,363.5501,353.6718494,199.346348,0.049553206
ILMN_2401987,dlec1,GSM4003584,BN,576.9323,353.6718494,199.346348,1.119962582
ILMN_2401987,dlec1,GSM4003585,BN,426.5688,353.6718494,199.346348,0.36567989
ILMN_2401987,dlec1,GSM4003586,BN,418.2412,353.6718494,199.346348,0.32390536
ILMN_2401987,dlec1,GSM4003588,BN,575.869,353.6718494,199.346348,1.114628649
ILMN_2401987,dlec1,GSM4003592,BN,567.4114,353.6718494,199.346348,1.072201988
ILMN_2401987,dlec1,GSM4003593,BN,509.7634,353.6718494,199.346348,0.783016856
ILMN_2401987,dlec1,GSM4003594,BN,287.3593,353.6718494,199.346348,-0.332649934
ILMN_2401987,dlec1,GSM4003595,BN,282.3701,353.6718494,199.346348,-0.357677731
ILMN_2401987,dlec1,GSM4003597,BN,545.033,353.6718494,199.346348,0.959943097
ILMN_2401987,dlec1,GSM4003598,BN,516.9916,353.6718494,199.346348,0.819276361
ILMN_2401987,dlec1,GSM4003600,BN,334.4005,353.6718494,199.346348,-0.096672699
ILMN_2401987,dlec1,GSM4003603,BN,533.605,353.6718494,199.346348,0.902615736
ILMN_2401987,dlec1,GSM4003604,BN,280.4818,353.6718494,199.346348,-0.367150189
ILMN_2401987,dlec1,GSM4003605,BN,273.5207,353.6718494,199.346348,-0.402069816
ILMN_2401987,dlec1,GSM4003606,BN,647.1199,353.6718494,199.346348,1.4720513
ILMN_2401987,dlec1,GSM4003619,BN,276.8385,353.6718494,199.346348,-0.385426421
ILMN_2401987,dlec1,GSM4003620,BN,323.2579,353.6718494,199.346348,-0.15256838
ILMN_2401987,dlec1,GSM4003621,BN,292.9828,353.6718494,199.346348,-0.304440237
ILMN_2401987,dlec1,GSM4003623,BN,267.8783,353.6718494,199.346348,-0.430374322
ILMN_2401987,dlec1,GSM4003624,BN,270.0268,353.6718494,199.346348,-0.419596598
ILMN_2401987,dlec1,GSM4003625,BN,262.7355,353.6718494,199.346348,-0.456172638
ILMN_2401987,dlec1,GSM4003626,BN,260.4189,353.6718494,199.346348,-0.467793618
ILMN_2401987,dlec1,GSM4003628,BN,255.1805,353.6718494,199.346348,-0.494071501
ILMN_2401987,dlec1,GSM4003629,BN,217.4016,353.6718494,199.346348,-0.683585382
ILMN_2401987,dlec1,GSM4003630,BN,266.9231,353.6718494,199.346348,-0.435165983
ILMN_2401987,dlec1,GSM4003632,BN,363.0262,353.6718494,199.346348,0.046925116
ILMN_2401987,dlec1,GSM4003633,BN,457.3842,353.6718494,199.346348,0.520262105
ILMN_2401987,dlec1,GSM4003634,BN,281.3074,353.6718494,199.346348,-0.363008654
ILMN_2401987,dlec1,GSM4003635,BN,234.8412,353.6718494,199.346348,-0.596101462
ILMN_2401987,dlec1,GSM4003638,BN,207.6961,353.6718494,199.346348,-0.732272002
ILMN_2401987,dlec1,GSM4003640,BN,216.4084,353.6718494,199.346348,-0.688567665
ILMN_2401987,dlec1,GSM4003641,BN,265.2609,353.6718494,199.346348,-0.443504234
ILMN_2401987,dlec1,GSM4003644,BN,315.1584,353.6718494,199.346348,-0.193198671
ILMN_2401987,dlec1,GSM4003645,BN,200.5678,353.6718494,199.346348,-0.76803037
ILMN_2401987,dlec1,GSM4003646,BN,233.1916,353.6718494,199.346348,-0.604376507
ILMN_2401987,dlec1,GSM4003647,BN,206.795,353.6718494,199.346348,-0.736792276
ILMN_2401987,dlec1,GSM4003648,BN,235.935,353.6718494,199.346348,-0.590614529
ILMN_2401987,dlec1,GSM4003649,BN,233.3633,353.6718494,199.346348,-0.603515192
ILMN_2401987,dlec1,GSM4003650,BN,230.9418,353.6718494,199.346348,-0.615662392
ILMN_2401987,dlec1,GSM4003651,BN,464.3714,353.6718494,199.346348,0.555312659
ILMN_2401987,dlec1,GSM4003652,BN,421.5616,353.6718494,199.346348,0.340561798
ILMN_2401987,dlec1,GSM4003654,BN,201.4173,353.6718494,199.346348,-0.763768943
ILMN_2401987,dlec1,GSM4003656,BN,206.9207,353.6718494,199.346348,-0.736161715
ILMN_2401987,dlec1,GSM4003657,BN,317.4186,353.6718494,199.346348,-0.181860615
ILMN_2401987,dlec1,GSM4003658,BN,258.9189,353.6718494,199.346348,-0.475318211
ILMN_2401987,dlec1,GSM4003659,BN,256.265,353.6718494,199.346348,-0.488631221
ILMN_2401987,dlec1,GSM4003663,BN,247.4212,353.6718494,199.346348,-0.532995214
ILMN_2401987,dlec1,GSM4003667,BN,235.2603,353.6718494,199.346348,-0.593999091
ILMN_2401987,dlec1,GSM4003669,BN,603.9957,353.6718494,199.346348,1.255723283
ILMN_2401987,dlec1,GSM4003673,BN,283.4881,353.6718494,199.346348,-0.352069401
ILMN_2401987,dlec1,GSM4003680,BN,376.2723,353.6718494,199.346348,0.113372785
ILMN_2401987,dlec1,GSM4003681,BN,326.0412,353.6718494,199.346348,-0.138606248
ILMN_2401987,dlec1,GSM4003682,BN,352.9086,353.6718494,199.346348,-0.00382876
ILMN_2401987,dlec1,GSM4003683,BN,289.708,353.6718494,199.346348,-0.320867927
ILMN_2401987,dlec1,GSM4003684,BN,348.5829,353.6718494,199.346348,-0.02552818
ILMN_2401987,dlec1,GSM4003685,BN,357.7735,353.6718494,199.346348,0.020575499
ILMN_2401987,dlec1,GSM4003689,BN,351.1718,353.6718494,199.346348,-0.012541235
ILMN_2401987,dlec1,GSM4003691,BN,275.0925,353.6718494,199.346348,-0.394185046
ILMN_2401987,dlec1,GSM4003693,BN,317.58,353.6718494,199.346348,-0.181050969
ILMN_2401987,dlec1,GSM4003694,BN,275.7458,353.6718494,199.346348,-0.390907836
